,date,symbol,TotalBalance
559,2020-03-13,ZECUSDT,10516.466266680729
560,2020-03-14,ADAUSDT,9458.895439147802
561,2020-03-14,ATOMUSDT,10545.583774460027
562,2020-03-14,BNBUSDT,9737.222678978038
563,2020-03-14,EOSUSDT,10829.66092402
564,2020-03-14,ETCUSDT,12214.026994012096
565,2020-03-14,LINKUSDT,14316.58888362002
566,2020-03-14,LTCUSDT,11296.095259475978
567,2020-03-14,TRXUSDT,10004.832716996252
568,2020-03-14,VETUSDT,10375.829745698858
569,2020-03-14,XRPUSDT,8201.74752555168
570,2020-03-14,ZECUSDT,10512.952191052664
571,2020-03-15,ADAUSDT,9269.895210068536
572,2020-03-15,ATOMUSDT,10557.948141238028
573,2020-03-15,BNBUSDT,9564.444863377601
574,2020-03-15,EOSUSDT,10840.831806280003
575,2020-03-15,ETCUSDT,12223.0124029961
576,2020-03-15,LINKUSDT,14395.635582980027
577,2020-03-15,LTCUSDT,11306.548595783981
578,2020-03-15,TRXUSDT,9809.972632340317
579,2020-03-15,VETUSDT,9846.317872484069
580,2020-03-15,XRPUSDT,8240.175667895968
581,2020-03-15,ZECUSDT,10505.252869595955
582,2020-03-16,ADAUSDT,9190.947266689986
583,2020-03-16,ATOMUSDT,10557.927024784027
584,2020-03-16,BNBUSDT,9393.231428988884
585,2020-03-16,EOSUSDT,10877.837579440002
586,2020-03-16,ETCUSDT,12332.165862612097
587,2020-03-16,LINKUSDT,14755.91562037801
588,2020-03-16,LTCUSDT,11363.995451545978
589,2020-03-16,TRXUSDT,9637.700672581175
590,2020-03-16,VETUSDT,9328.05878730133
591,2020-03-16,XRPUSDT,8418.480784281968
592,2020-03-16,ZECUSDT,10496.574500111197
593,2020-03-17,ADAUSDT,9165.94873589599
594,2020-03-17,ATOMUSDT,10583.973138226023
595,2020-03-17,BNBUSDT,9199.320768534477
596,2020-03-17,EOSUSDT,10881.554470240002
597,2020-03-17,ETCUSDT,12358.962809600087
598,2020-03-17,LINKUSDT,14824.706466922013
599,2020-03-17,LTCUSDT,11375.108282357973
600,2020-03-17,TRXUSDT,9444.17954700914
601,2020-03-17,VETUSDT,9002.674925746602
602,2020-03-17,XRPUSDT,8443.405046523972
603,2020-03-17,ZECUSDT,10492.612197838747
604,2020-03-18,ADAUSDT,9179.971811275995
605,2020-03-18,ATOMUSDT,10633.70466710002
606,2020-03-18,BNBUSDT,9046.903775099014
607,2020-03-18,EOSUSDT,10893.8220935
608,2020-03-18,ETCUSDT,12378.166516756082
609,2020-03-18,LINKUSDT,14863.682795164013
610,2020-03-18,LTCUSDT,11387.695414833968
611,2020-03-18,TRXUSDT,9229.646983815748
612,2020-03-18,VETUSDT,8651.90272699503
613,2020-03-18,XRPUSDT,8467.89960338797
614,2020-03-18,ZECUSDT,10484.583902774568
615,2020-03-19,ATOMUSDT,10634.25024375602
616,2020-03-19,BNBUSDT,8900.084462044028
617,2020-03-19,ETCUSDT,12379.297626608084
618,2020-03-19,LINKUSDT,14875.340690518013
619,2020-03-19,LTCUSDT,11389.352820905968
620,2020-03-19,TRXUSDT,9044.593817915045
621,2020-03-19,VETUSDT,8511.573435375223
622,2020-03-19,XRPUSDT,8473.641792511971
623,2020-03-19,ZECUSDT,10478.694214549405
624,2020-03-20,ADAUSDT,9240.590704281994
625,2020-03-20,ATOMUSDT,10728.59799141602
626,2020-03-20,BNBUSDT,8907.353011060028
627,2020-03-20,EOSUSDT,10926.197960439998
628,2020-03-20,ETCUSDT,12432.502854648077
629,2020-03-20,LINKUSDT,15031.744513800013
630,2020-03-20,LTCUSDT,11439.441375537966
631,2020-03-20,TRXUSDT,9081.74954621999
632,2020-03-20,VETUSDT,8576.68061404542
633,2020-03-20,XRPUSDT,8551.892367371975
634,2020-03-20,ZECUSDT,10475.063695938174
635,2020-03-21,ADAUSDT,9250.411434682
636,2020-03-21,ATOMUSDT,10772.189776146019
637,2020-03-21,BNBUSDT,8911.653515904012
638,2020-03-21,EOSUSDT,10933.502171739998
639,2020-03-21,ETCUSDT,12447.171019162079
640,2020-03-21,LINKUSDT,15056.897878120011
641,2020-03-21,LTCUSDT,11454.412962395969
642,2020-03-21,TRXUSDT,9091.202954353988
643,2020-03-21,VETUSDT,8598.638809453023
644,2020-03-21,XRPUSDT,8576.454035511972
645,2020-03-21,ZECUSDT,10473.135420163462
646,2020-03-22,ADAUSDT,9296.453690794002
647,2020-03-22,ATOMUSDT,10827.037959926009
648,2020-03-22,BNBUSDT,8915.038718942007
649,2020-03-22,EOSUSDT,10943.789325639998
650,2020-03-22,ETCUSDT,12473.586364126082
651,2020-03-22,LINKUSDT,15153.263784206008
652,2020-03-22,LTCUSDT,11472.103615507971
653,2020-03-22,TRXUSDT,9103.680735235987
654,2020-03-22,VETUSDT,8643.245055200023
655,2020-03-22,XRPUSDT,8608.76559436597
656,2020-03-22,ZECUSDT,10469.54794857187
657,2020-03-23,ADAUSDT,9301.336009934
658,2020-03-23,ATOMUSDT,10857.70568464201
659,2020-03-23,BNBUSDT,8919.829170989999
660,2020-03-23,EOSUSDT,10951.278216860002
661,2020-03-23,ETCUSDT,12484.924106598079
662,2020-03-23,LINKUSDT,15174.247963762013
663,2020-03-23,LTCUSDT,11482.562475099969
664,2020-03-23,TRXUSDT,9106.965104871986
665,2020-03-23,VETUSDT,8681.644768468224
666,2020-03-23,XRPUSDT,8642.90252313997
667,2020-03-23,ZECUSDT,10464.835461259312
668,2020-03-24,ADAUSDT,9302.811941534
669,2020-03-24,ATOMUSDT,10862.071460084007
670,2020-03-24,BNBUSDT,8921.202248184001
671,2020-03-24,EOSUSDT,10952.524764860003
672,2020-03-24,ETCUSDT,12492.900325518078
673,2020-03-24,LINKUSDT,15190.977444488008
674,2020-03-24,LTCUSDT,11485.96363271197
675,2020-03-24,TRXUSDT,9108.540581689986
676,2020-03-24,VETUSDT,8686.365262452222
677,2020-03-24,XRPUSDT,8652.523562359973
678,2020-03-24,ZECUSDT,10460.571654869502
679,2020-03-25,ADAUSDT,9308.596371574
680,2020-03-25,ATOMUSDT,10876.430016136013
681,2020-03-25,BNBUSDT,8921.730554708001
682,2020-03-25,EOSUSDT,10954.998005020005
683,2020-03-25,ETCUSDT,12501.663899352076
684,2020-03-25,LINKUSDT,15205.007692314011
685,2020-03-25,LTCUSDT,11489.180059901972
686,2020-03-25,TRXUSDT,9111.658890519986
687,2020-03-25,VETUSDT,8694.503025523225
688,2020-03-25,XRPUSDT,8666.566512131973
689,2020-03-25,ZECUSDT,10456.675840119873
690,2020-03-26,ADAUSDT,9309.325724213999
691,2020-03-26,ATOMUSDT,10881.907769736014
692,2020-03-26,BNBUSDT,8922.417452128
693,2020-03-26,EOSUSDT,10961.237637580005
694,2020-03-26,ETCUSDT,12511.435585360075
695,2020-03-26,LINKUSDT,15206.21112576001
696,2020-03-26,LTCUSDT,11492.57245314797
697,2020-03-26,TRXUSDT,9116.329193443986
698,2020-03-26,VETUSDT,8700.402076007025
699,2020-03-26,XRPUSDT,8671.067453155978
700,2020-03-26,ZECUSDT,10452.425680940458
701,2020-03-27,ADAUSDT,9341.324405013998
702,2020-03-27,ATOMUSDT,10882.994524354015
703,2020-03-27,BNBUSDT,8923.309128992003
704,2020-03-27,EOSUSDT,10963.730499980004
705,2020-03-27,ETCUSDT,12558.810624886077
706,2020-03-27,LINKUSDT,15208.58463769401
707,2020-03-27,LTCUSDT,11498.06815428397
708,2020-03-27,TRXUSDT,9117.966710643987
709,2020-03-27,VETUSDT,8707.938914825425
710,2020-03-27,XRPUSDT,8706.306783887982
711,2020-03-27,ZECUSDT,10450.454925315224
712,2020-03-28,ADAUSDT,9348.873322783993
713,2020-03-28,ATOMUSDT,10933.871602746014
714,2020-03-28,BNBUSDT,8926.296017194009
715,2020-03-28,EOSUSDT,10969.834688380002
716,2020-03-28,ETCUSDT,12572.90043577608
717,2020-03-28,LINKUSDT,15268.80054454601
718,2020-03-28,LTCUSDT,11505.199739747972
719,2020-03-28,TRXUSDT,9126.005917393988
720,2020-03-28,VETUSDT,8770.892133281037
721,2020-03-28,XRPUSDT,8743.01080472398
722,2020-03-28,ZECUSDT,10445.663929174758
723,2020-03-29,ADAUSDT,9349.616178943994
724,2020-03-29,ATOMUSDT,10934.979586704012
725,2020-03-29,BNBUSDT,8926.560851518007
726,2020-03-29,EOSUSDT,10971.079476620002
727,2020-03-29,ETCUSDT,12580.07532659808
728,2020-03-29,LINKUSDT,15268.750744790008
729,2020-03-29,LTCUSDT,11505.176732389971
730,2020-03-29,TRXUSDT,9125.977816593988
731,2020-03-29,VETUSDT,8777.937419595437
732,2020-03-29,XRPUSDT,8773.285440763986
733,2020-03-29,ZECUSDT,10440.450253724504
734,2020-03-30,ADAUSDT,9352.742215843995
735,2020-03-30,ATOMUSDT,10956.418831674016
736,2020-03-30,BNBUSDT,8929.038689480005
737,2020-03-30,EOSUSDT,10972.3226216
738,2020-03-30,ETCUSDT,12584.218082696085
739,2020-03-30,LINKUSDT,15281.71126278401
740,2020-03-30,LTCUSDT,11508.53715476597
741,2020-03-30,TRXUSDT,9129.156135593988
742,2020-03-30,VETUSDT,8810.520558846036
743,2020-03-30,XRPUSDT,8780.802742497981
744,2020-03-30,ZECUSDT,10435.130285345407
745,2020-03-31,ADAUSDT,9353.469865843996
746,2020-03-31,ATOMUSDT,10958.652188014017
747,2020-03-31,BNBUSDT,8930.351645314007
748,2020-03-31,EOSUSDT,10973.5469968
749,2020-03-31,ETCUSDT,12588.300637042084
750,2020-03-31,LINKUSDT,15290.097965036017
751,2020-03-31,LTCUSDT,11509.681734953972
752,2020-03-31,VETUSDT,8814.237228852238
753,2020-03-31,XRPUSDT,8786.776972995978
754,2020-03-31,ZECUSDT,10432.803584156805
755,2020-04-01,ADAUSDT,9354.902768563996
756,2020-04-01,ATOMUSDT,10966.520433814017
757,2020-04-01,BNBUSDT,8931.712573718005
758,2020-04-01,EOSUSDT,10974.77474644
759,2020-04-01,ETCUSDT,12594.73184278809
760,2020-04-01,LINKUSDT,15300.263880062019
761,2020-04-01,LTCUSDT,11511.282885311974
762,2020-04-01,TRXUSDT,9130.69534694399
763,2020-04-01,VETUSDT,8826.092135038438
764,2020-04-01,XRPUSDT,8802.067392461977
765,2020-04-01,ZECUSDT,10428.029411746758
766,2020-04-02,ADAUSDT,9355.758884383997
767,2020-04-02,ATOMUSDT,10968.751468230017
768,2020-04-02,BNBUSDT,8933.384931622011
769,2020-04-02,EOSUSDT,10976.0247682
770,2020-04-02,ETCUSDT,12597.371446874087
771,2020-04-02,LINKUSDT,15306.25062628402
772,2020-04-02,LTCUSDT,11512.960667693973
773,2020-04-02,VETUSDT,8831.553763119635
774,2020-04-02,XRPUSDT,8811.510292827978
775,2020-04-02,ZECUSDT,10423.252639856713
776,2020-04-03,ADAUSDT,9357.457125103998
777,2020-04-03,ATOMUSDT,10977.772194310017
778,2020-04-03,BNBUSDT,8934.935922672019
779,2020-04-03,EOSUSDT,10979.756653400002
780,2020-04-03,ETCUSDT,12599.221000340087
781,2020-04-03,LINKUSDT,15311.482062202022
782,2020-04-03,LTCUSDT,11514.646968531973
783,2020-04-03,TRXUSDT,9130.66723167999
784,2020-04-03,VETUSDT,8835.850049124236
785,2020-04-03,XRPUSDT,8818.395635617979
786,2020-04-03,ZECUSDT,10419.388507319085
787,2020-04-04,ADAUSDT,9359.150354344001
788,2020-04-04,ATOMUSDT,10981.65107911602
789,2020-04-04,BNBUSDT,8936.338904828011
790,2020-04-04,EOSUSDT,10982.236837280001
791,2020-04-04,ETCUSDT,12602.30234689208
792,2020-04-04,LINKUSDT,15315.59917288002
793,2020-04-04,LTCUSDT,11516.378407443974
794,2020-04-04,TRXUSDT,9137.12099779599
795,2020-04-04,VETUSDT,8842.168058881838
796,2020-04-04,XRPUSDT,8822.574551461978
797,2020-04-04,ZECUSDT,10415.57717131588
798,2020-04-05,ADAUSDT,9359.139243944
799,2020-04-05,ATOMUSDT,10985.016987050023
800,2020-04-05,BNBUSDT,8936.83687120401
801,2020-04-05,EOSUSDT,10984.695241000003
802,2020-04-05,ETCUSDT,12609.647382892084
803,2020-04-05,LINKUSDT,15315.54922451602
804,2020-04-05,LTCUSDT,11516.955693243975
805,2020-04-05,TRXUSDT,9138.72493710399
806,2020-04-05,VETUSDT,8846.098690869438
807,2020-04-05,XRPUSDT,8825.250058291978
808,2020-04-05,ZECUSDT,10411.871515459934
809,2020-04-06,ADAUSDT,9359.995959944
810,2020-04-06,ATOMUSDT,10986.697959758025
811,2020-04-06,BNBUSDT,8938.785866054013
812,2020-04-06,ETCUSDT,12610.039583124086
813,2020-04-06,LINKUSDT,15330.036030046022
814,2020-04-06,LTCUSDT,11517.531655035977
815,2020-04-06,VETUSDT,8847.934693973437
816,2020-04-06,XRPUSDT,8831.435331015979
817,2020-04-06,ZECUSDT,10410.075413280383
818,2020-04-07,ADAUSDT,9364.337460484003
819,2020-04-07,ATOMUSDT,10992.709484356024
820,2020-04-07,BNBUSDT,8940.339300612013
821,2020-04-07,EOSUSDT,10987.174334900006
822,2020-04-07,ETCUSDT,12618.465038354087
823,2020-04-07,LINKUSDT,15351.174756304023
824,2020-04-07,LTCUSDT,11519.216541597974
825,2020-04-07,TRXUSDT,9138.69679657599
826,2020-04-07,VETUSDT,8859.35613164404
827,2020-04-07,XRPUSDT,8868.721731739977
828,2020-04-07,ZECUSDT,10407.712976317982
829,2020-04-08,ADAUSDT,9367.356925964004
830,2020-04-08,ATOMUSDT,11006.041797326021
831,2020-04-08,BNBUSDT,8941.350407190017
832,2020-04-08,EOSUSDT,10993.396592720004
833,2020-04-08,ETCUSDT,12622.654846920084
834,2020-04-08,LINKUSDT,15364.465450330023
835,2020-04-08,LTCUSDT,11525.40632333198
836,2020-04-08,TRXUSDT,9141.947216463992
837,2020-04-08,VETUSDT,8866.16324924524
838,2020-04-08,XRPUSDT,8880.921390313979
839,2020-04-08,ZECUSDT,10405.675425896152
840,2020-04-09,ADAUSDT,9368.106537964006
841,2020-04-09,ATOMUSDT,11012.187761612022
842,2020-04-09,BNBUSDT,8942.088464150014
843,2020-04-09,EOSUSDT,10997.107729880003
844,2020-04-09,ETCUSDT,12633.290007236088
845,2020-04-09,LINKUSDT,15380.141506026022
846,2020-04-09,LTCUSDT,11529.230174409979
847,2020-04-09,TRXUSDT,9141.919067693992
848,2020-04-09,VETUSDT,8888.230896400042
849,2020-04-09,XRPUSDT,8887.371710129979
850,2020-04-09,ZECUSDT,10403.98179692289
851,2020-04-10,ADAUSDT,9368.063269564005
852,2020-04-10,ATOMUSDT,11048.855492860726
853,2020-04-10,BNBUSDT,8943.931473142013
854,2020-04-10,EOSUSDT,10997.073997160003
855,2020-04-10,ETCUSDT,12633.669997772087
856,2020-04-10,LINKUSDT,15437.081002408027
857,2020-04-10,LTCUSDT,11529.16590475798
858,2020-04-10,TRXUSDT,9141.890614107993
859,2020-04-10,VETUSDT,8928.240446345842
860,2020-04-10,XRPUSDT,8917.348993663978
861,2020-04-10,ZECUSDT,10402.223136637547
862,2020-04-11,ADAUSDT,9373.186457530415
863,2020-04-11,ATOMUSDT,11087.134238532019
864,2020-04-11,BNBUSDT,8944.435099356017
865,2020-04-11,EOSUSDT,11006.907727900005
866,2020-04-11,ETCUSDT,12623.253751513268
867,2020-04-11,LINKUSDT,15468.884161320026
868,2020-04-11,TRXUSDT,9154.628088293994
869,2020-04-11,VETUSDT,8934.761986856844
870,2020-04-11,XRPUSDT,8925.615460867983
871,2020-04-11,ZECUSDT,10401.13612643447
872,2020-04-12,ADAUSDT,9386.82855980401
873,2020-04-12,ATOMUSDT,11090.537096306018
874,2020-04-12,BNBUSDT,8945.478711722015
875,2020-04-12,EOSUSDT,11008.118576040006
876,2020-04-12,ETCUSDT,12646.205446694088
877,2020-04-12,LINKUSDT,15485.09855596203
878,2020-04-12,LTCUSDT,11541.873877485981
879,2020-04-12,TRXUSDT,9156.251973645994
880,2020-04-12,VETUSDT,8939.387724173243
881,2020-04-12,XRPUSDT,8929.46918134398
882,2020-04-12,ZECUSDT,10398.613065603744
883,2020-04-13,ADAUSDT,9402.586481170008
884,2020-04-13,ATOMUSDT,11128.117477056016
885,2020-04-13,BNBUSDT,8948.470885830007
886,2020-04-13,EOSUSDT,11019.27672216001
887,2020-04-13,ETCUSDT,12656.325661904088
888,2020-04-13,LINKUSDT,15513.233836018031
889,2020-04-13,LTCUSDT,11555.786993699978
890,2020-04-13,TRXUSDT,9160.938445767995
891,2020-04-13,VETUSDT,8971.56995164704
892,2020-04-13,XRPUSDT,8979.267946029991
893,2020-04-13,ZECUSDT,10396.176346143182
894,2020-04-14,ADAUSDT,9403.411992210009
895,2020-04-14,ATOMUSDT,11132.591692478018
896,2020-04-14,BNBUSDT,8949.595754290016
897,2020-04-14,EOSUSDT,11021.780061340009
898,2020-04-14,ETCUSDT,12658.225810452088
899,2020-04-14,LINKUSDT,15516.87578770003
900,2020-04-14,LTCUSDT,11558.637447371975
901,2020-04-14,TRXUSDT,9162.467770135994
902,2020-04-14,VETUSDT,8974.103353399843
903,2020-04-14,XRPUSDT,8983.75177987399
904,2020-04-14,ZECUSDT,10393.559475436294
905,2020-04-15,ADAUSDT,9404.23750325001
906,2020-04-15,ATOMUSDT,11137.741774356016
907,2020-04-15,BNBUSDT,8950.668691852017
908,2020-04-15,EOSUSDT,11023.02129484001
909,2020-04-15,ETCUSDT,12662.30306131209
910,2020-04-15,LINKUSDT,15527.873998876028
911,2020-04-15,LTCUSDT,11559.205114443976
912,2020-04-15,VETUSDT,8980.465106694048
913,2020-04-15,XRPUSDT,8996.020732671988
914,2020-04-15,ZECUSDT,10392.245009128808
915,2020-04-16,ADAUSDT,9416.470396970011
916,2020-04-16,ATOMUSDT,11163.770849130015
917,2020-04-16,BNBUSDT,8954.760921020015
918,2020-04-16,EOSUSDT,11025.487143580009
919,2020-04-16,ETCUSDT,12673.68591671609
920,2020-04-16,LINKUSDT,15557.84852540402
921,2020-04-16,LTCUSDT,11563.575976455975
922,2020-04-16,TRXUSDT,9165.543336323995
923,2020-04-16,VETUSDT,8999.99328446204
924,2020-04-16,XRPUSDT,9023.423638709988
925,2020-04-16,ZECUSDT,10389.425177417512
926,2020-04-17,ADAUSDT,9417.26737711001
927,2020-04-17,ATOMUSDT,11165.458548416014
928,2020-04-17,BNBUSDT,8955.362852956016
929,2020-04-17,EOSUSDT,11030.391378060009
930,2020-04-17,ETCUSDT,12675.235783654089
931,2020-04-17,LINKUSDT,15561.504863846021
932,2020-04-17,LTCUSDT,11565.320752337973
933,2020-04-17,TRXUSDT,9167.150657231996
934,2020-04-17,VETUSDT,9003.715290691638
935,2020-04-17,XRPUSDT,9028.399565205984
936,2020-04-17,ZECUSDT,10387.710762602252
937,2020-04-18,ATOMUSDT,11168.287096014017
938,2020-04-18,BNBUSDT,8957.056356406016
939,2020-04-18,EOSUSDT,11032.835439060009
940,2020-04-18,ETCUSDT,12676.395566924088
941,2020-04-18,LINKUSDT,15571.207431950023
942,2020-04-18,LTCUSDT,11567.058380981973
943,2020-04-18,TRXUSDT,9168.740122581996
944,2020-04-18,VETUSDT,9007.356739433242
945,2020-04-18,XRPUSDT,9032.232354065987
946,2020-04-18,ZECUSDT,10386.445661115806
947,2020-04-19,ADAUSDT,9420.09151985001
948,2020-04-19,ATOMUSDT,11168.850159070018
949,2020-04-19,BNBUSDT,8957.590571826015
950,2020-04-19,EOSUSDT,11039.054634660011
951,2020-04-19,ETCUSDT,12680.541378292093
952,2020-04-19,LINKUSDT,15583.89990104002
953,2020-04-19,LTCUSDT,11568.184822307972
954,2020-04-19,TRXUSDT,9170.297186579995
955,2020-04-19,VETUSDT,9013.176078152843
956,2020-04-19,XRPUSDT,9040.243301985987
957,2020-04-19,ZECUSDT,10525.607041447982
958,2020-04-20,ADAUSDT,9424.476664330012
959,2020-04-20,ATOMUSDT,11188.319341480013
960,2020-04-20,BNBUSDT,8959.578572638013
961,2020-04-20,EOSUSDT,11041.50455946001
962,2020-04-20,ETCUSDT,12691.405508716098
963,2020-04-20,LINKUSDT,15610.905320104028
964,2020-04-20,LTCUSDT,11570.362135539972
965,2020-04-20,TRXUSDT,9170.240422929995
966,2020-04-20,VETUSDT,9050.03610810904
967,2020-04-20,XRPUSDT,9067.014184235984
968,2020-04-20,ZECUSDT,10561.35964871998
969,2020-04-21,ADAUSDT,9435.724224370011
970,2020-04-21,ATOMUSDT,11196.496083946016
971,2020-04-21,BNBUSDT,8960.428045438011
972,2020-04-21,EOSUSDT,11049.039056280011
973,2020-04-21,ETCUSDT,12698.543348804096
974,2020-04-21,LINKUSDT,15612.121155024028
975,2020-04-21,LTCUSDT,11574.75525700597
976,2020-04-21,TRXUSDT,9176.865413089996
977,2020-04-21,VETUSDT,9057.706354814041
978,2020-04-21,XRPUSDT,9071.114226665988
979,2020-04-21,ZECUSDT,10573.33910105598
980,2020-04-22,ATOMUSDT,11198.74079873802
981,2020-04-22,BNBUSDT,8961.566956288012
982,2020-04-22,EOSUSDT,11050.247782680011
983,2020-04-22,ETCUSDT,12699.680686952095
984,2020-04-22,LINKUSDT,15618.23245364403
985,2020-04-22,LTCUSDT,11576.48706808597
986,2020-04-22,TRXUSDT,9178.502659093998
987,2020-04-22,VETUSDT,9060.903920010442
988,2020-04-22,XRPUSDT,9074.835095113987
989,2020-04-22,ZECUSDT,10575.33696325198
990,2020-04-23,ADAUSDT,9436.468674570011
991,2020-04-23,ATOMUSDT,11200.446717052018
992,2020-04-23,BNBUSDT,8962.862743646008
993,2020-04-23,EOSUSDT,11051.485713960012
994,2020-04-23,ETCUSDT,12700.467026964097
995,2020-04-23,LINKUSDT,15627.930123674034
996,2020-04-23,LTCUSDT,11577.61301787797
997,2020-04-23,TRXUSDT,9180.100455319998
998,2020-04-23,VETUSDT,9066.174624206642
999,2020-04-23,XRPUSDT,9079.534216355987
1000,2020-04-23,ZECUSDT,10577.340034035982
1001,2020-04-24,ADAUSDT,9437.235109170011
1002,2020-04-24,ATOMUSDT,11203.295340728018
1003,2020-04-24,EOSUSDT,11056.456221320012
1004,2020-04-24,ETCUSDT,12704.911469268096
1005,2020-04-24,LINKUSDT,15629.134431674036
1006,2020-04-24,LTCUSDT,11583.963117539965
1007,2020-04-24,VETUSDT,9074.279761493239
1008,2020-04-24,XRPUSDT,9083.238200275986
1009,2020-04-25,ADAUSDT,9440.394312170009
1010,2020-04-25,ATOMUSDT,11204.581856600018
1011,2020-04-25,BNBUSDT,8963.222278442008
1012,2020-04-25,EOSUSDT,11060.212392320012
1013,2020-04-25,ETCUSDT,12709.228378158099
1014,2020-04-25,LINKUSDT,15632.750158928038
1015,2020-04-25,LTCUSDT,11587.982356615965
1016,2020-04-25,TRXUSDT,9184.824246111997
1017,2020-04-25,VETUSDT,9086.456303891442
1018,2020-04-25,XRPUSDT,9086.502851135985
1019,2020-04-25,ZECUSDT,10585.299838299983
1020,2020-04-26,ADAUSDT,9441.160746770009
1021,2020-04-26,ATOMUSDT,11207.966816258018
1022,2020-04-26,EOSUSDT,11062.701092320012
1023,2020-04-26,ETCUSDT,12713.174244178099
1024,2020-04-26,LINKUSDT,15642.105660622039
1025,2020-04-26,LTCUSDT,11588.553165719966
1026,2020-04-26,TRXUSDT,9189.529391367998
1027,2020-04-26,VETUSDT,9088.319259708644
1028,2020-04-26,XRPUSDT,9094.453548335981
1029,2020-04-26,ZECUSDT,10587.309035745982
1030,2020-04-27,ADAUSDT,9444.834908250008
1031,2020-04-27,ATOMUSDT,11236.16256563402
1032,2020-04-27,BNBUSDT,8963.542185738008
1033,2020-04-27,EOSUSDT,11063.932889940012
1034,2020-04-27,ETCUSDT,12719.254214288092
1035,2020-04-27,LINKUSDT,15663.33172730804
1036,2020-04-27,LTCUSDT,11592.958812299967
1037,2020-04-27,TRXUSDT,9191.063357635998
1038,2020-04-27,VETUSDT,9099.043598172842
1039,2020-04-27,XRPUSDT,9097.31786948798
1040,2020-04-27,ZECUSDT,10593.333878109981
1041,2020-04-28,ADAUSDT,9444.823694970008
1042,2020-04-28,ATOMUSDT,11238.438028288023
1043,2020-04-28,EOSUSDT,11065.16667754001
1044,2020-04-28,ETCUSDT,12720.810833824093
1045,2020-04-28,LINKUSDT,15666.986630336041
1046,2020-04-28,LTCUSDT,11595.27410301997
1047,2020-04-28,VETUSDT,9102.926507264843
1048,2020-04-28,XRPUSDT,9101.16005460998
1049,2020-04-28,ZECUSDT,10595.327858593979
1050,2020-04-29,ADAUSDT,9445.650913970007
1051,2020-04-29,ATOMUSDT,11242.407608256022
1052,2020-04-29,BNBUSDT,8965.022996894008
1053,2020-04-29,ETCUSDT,12721.203389596094
1054,2020-04-29,LINKUSDT,15679.194485018043
1055,2020-04-29,LTCUSDT,11596.392820483969
1056,2020-04-29,VETUSDT,9105.464970027246
1057,2020-04-29,XRPUSDT,9108.33251896998
1058,2020-04-30,ADAUSDT,9493.933399476007
1059,2020-04-30,ATOMUSDT,11290.692760058024
1060,2020-04-30,BNBUSDT,8967.403654990007
1061,2020-04-30,EOSUSDT,11078.862840340009
1062,2020-04-30,ETCUSDT,12747.2853413861
1063,2020-04-30,LINKUSDT,15693.430909976043
1064,2020-04-30,LTCUSDT,11608.492782389967
1065,2020-04-30,TRXUSDT,9195.78502262
1066,2020-04-30,VETUSDT,9155.411507382847
1067,2020-04-30,XRPUSDT,9185.335388087975
1068,2020-04-30,ZECUSDT,10601.364134309979
1069,2020-05-01,ADAUSDT,9499.316183776007
1070,2020-05-01,ATOMUSDT,11296.943711804022
1071,2020-05-01,BNBUSDT,8969.202103270007
1072,2020-05-01,EOSUSDT,11080.108039060007
1073,2020-05-01,ETCUSDT,12750.298749182097
1074,2020-05-01,LINKUSDT,15698.326207338043
1075,2020-05-01,LTCUSDT,11610.748797595967
1076,2020-05-01,TRXUSDT,9200.477364940003
1077,2020-05-01,VETUSDT,9165.187145049249
1078,2020-05-01,XRPUSDT,9199.539967249977
1079,2020-05-01,ZECUSDT,10605.36304576798
1080,2020-05-02,ADAUSDT,9500.078172316007
1081,2020-05-02,ATOMUSDT,11300.902427812021
